"Título de trazado: 20759041"
"N.º","Fecha Tiempo, GMT-05:00","Temp, °C (LGR S/N: 20759041, SEN S/N: 20759041, LBL: TempC)","Event, units (LGR S/N: 20759041, SEN S/N: 20759041, LBL: 0.2mm)","Acoplador adjunto (LGR S/N: 20759041)","Host conectado (LGR S/N: 20759041)","Acoplador separado (LGR S/N: 20759041)","Final de archivo (LGR S/N: 20759041)"
20685,10/11/25 01:30:00 a.m.,0.893,,,,,
20686,10/11/25 02:00:00 a.m.,0.343,,,,,
20687,10/11/25 02:30:00 a.m.,0.232,,,,,
20688,10/11/25 03:00:00 a.m.,-0.102,,,,,
20689,10/11/25 03:30:00 a.m.,-0.662,,,,,
20690,10/11/25 04:00:00 a.m.,-0.549,,,,,
20691,10/11/25 04:30:00 a.m.,0.010,,,,,
20692,10/11/25 05:00:00 a.m.,-0.437,,,,,
20693,10/11/25 05:30:00 a.m.,-0.325,,,,,
20694,10/11/25 06:00:00 a.m.,-0.325,,,,,
20695,10/11/25 06:30:00 a.m.,1.439,,,,,
20696,10/11/25 07:00:00 a.m.,1.980,,,,,
20697,10/11/25 07:30:00 a.m.,8.382,,,,,
20698,10/11/25 08:00:00 a.m.,9.275,,,,,
20699,10/11/25 08:30:00 a.m.,12.690,,,,,
20700,10/11/25 09:00:00 a.m.,18.806,,,,,
20701,10/11/25 09:30:00 a.m.,21.760,,,,,
20702,10/11/25 10:00:00 a.m.,27.370,,,,,
20703,10/11/25 10:30:00 a.m.,27.665,,,,,
20704,10/11/25 11:00:00 a.m.,27.370,,,,,
20705,10/11/25 11:30:00 a.m.,22.717,,,,,
20706,10/11/25 12:00:00 p.m.,26.390,,,,,
20707,10/11/25 12:30:00 p.m.,19.377,,,,,
20708,10/11/25 01:00:00 p.m.,17.284,,,,,
20709,10/11/25 01:09:56 p.m.,,7710.00,,,,
20710,10/11/25 01:30:00 p.m.,11.139,,,,,
20711,10/11/25 01:50:32 p.m.,,7711.00,,,,
20712,10/11/25 02:00:00 p.m.,17.284,,,,,
20713,10/11/25 02:30:00 p.m.,25.222,,,,,
20714,10/11/25 03:00:00 p.m.,26.683,,,,,
20715,10/11/25 03:30:00 p.m.,22.717,,,,,
20716,10/11/25 04:00:00 p.m.,20.234,,,,,
20717,10/11/25 04:30:00 p.m.,12.690,,,,,
20718,10/11/25 05:00:00 p.m.,11.041,,,,,
20719,10/11/25 05:30:00 p.m.,8.082,,,,,
20720,10/11/25 06:00:00 p.m.,5.037,,,,,
20721,10/11/25 06:30:00 p.m.,2.517,,,,,
20722,10/11/25 07:00:00 p.m.,2.088,,,,,
20723,10/11/25 07:30:00 p.m.,2.303,,,,,
20724,10/11/25 08:00:00 p.m.,1.548,,,,,
20725,10/11/25 08:30:00 p.m.,1.764,,,,,
20726,10/11/25 09:00:00 p.m.,1.330,,,,,
20727,10/11/25 09:30:00 p.m.,1.548,,,,,
20728,10/11/25 10:00:00 p.m.,3.683,,,,,
20729,10/11/25 10:30:00 p.m.,3.998,,,,,
20730,10/11/25 11:00:00 p.m.,3.367,,,,,
20731,10/11/25 11:30:00 p.m.,3.049,,,,,
20732,10/12/25 12:00:00 a.m.,1.548,,,,,
20733,10/12/25 12:30:00 a.m.,1.003,,,,,
20734,10/12/25 01:00:00 a.m.,2.517,,,,,
20735,10/12/25 01:30:00 a.m.,2.624,,,,,
20736,10/12/25 02:00:00 a.m.,1.980,,,,,
20737,10/12/25 02:30:00 a.m.,1.548,,,,,
20738,10/12/25 03:00:00 a.m.,1.656,,,,,
20739,10/12/25 03:30:00 a.m.,1.439,,,,,
20740,10/12/25 04:00:00 a.m.,2.730,,,,,
20741,10/12/25 04:30:00 a.m.,3.155,,,,,
20742,10/12/25 05:00:00 a.m.,2.730,,,,,
20743,10/12/25 05:30:00 a.m.,1.764,,,,,
20744,10/12/25 06:00:00 a.m.,1.872,,,,,
20745,10/12/25 06:30:00 a.m.,3.367,,,,,
20746,10/12/25 07:00:00 a.m.,5.347,,,,,
20747,10/12/25 07:30:00 a.m.,6.370,,,,,
20748,10/12/25 08:00:00 a.m.,7.882,,,,,
20749,10/12/25 08:30:00 a.m.,11.139,,,,,
20750,10/12/25 09:00:00 a.m.,15.187,,,,,
20751,10/12/25 09:30:00 a.m.,15.664,,,,,
20752,10/12/25 10:00:00 a.m.,15.664,,,,,
20753,10/12/25 10:30:00 a.m.,14.804,,,,,
20754,10/12/25 11:00:00 a.m.,18.426,,,,,
20755,10/12/25 11:30:00 a.m.,15.760,,,,,
20756,10/12/25 12:00:00 p.m.,14.134,,,,,
20757,10/12/25 12:30:00 p.m.,18.806,,,,,
20758,10/12/25 01:00:00 p.m.,22.046,,,,,
20759,10/12/25 01:30:00 p.m.,21.855,,,,,
20760,10/12/25 02:00:00 p.m.,19.377,,,,,
20761,10/12/25 02:30:00 p.m.,17.570,,,,,
20762,10/12/25 03:00:00 p.m.,14.709,,,,,
20763,10/12/25 03:30:00 p.m.,12.980,,,,,
20764,10/12/25 04:00:00 p.m.,13.750,,,,,
20765,10/12/25 04:30:00 p.m.,12.013,,,,,
20766,10/12/25 05:00:00 p.m.,10.553,,,,,
20767,10/12/25 05:30:00 p.m.,9.176,,,,,
20768,10/12/25 06:00:00 p.m.,8.182,,,,,
20769,10/12/25 06:30:00 p.m.,7.682,,,,,
20770,10/12/25 07:00:00 p.m.,6.877,,,,,
20771,10/12/25 07:30:00 p.m.,3.683,,,,,
20772,10/12/25 08:00:00 p.m.,1.872,,,,,
20773,10/12/25 08:30:00 p.m.,1.112,,,,,
20774,10/12/25 09:00:00 p.m.,1.112,,,,,
20775,10/12/25 09:30:00 p.m.,0.784,,,,,
20776,10/12/25 10:00:00 p.m.,0.453,,,,,
20777,10/12/25 10:30:00 p.m.,1.548,,,,,
20778,10/12/25 11:00:00 p.m.,2.624,,,,,
20779,10/12/25 11:30:00 p.m.,2.837,,,,,
20780,10/13/25 12:00:00 a.m.,2.517,,,,,
20781,10/13/25 12:30:00 a.m.,2.303,,,,,
20782,10/13/25 01:00:00 a.m.,1.872,,,,,
20783,10/13/25 01:30:00 a.m.,2.088,,,,,
20784,10/13/25 02:00:00 a.m.,2.730,,,,,
20785,10/13/25 02:30:00 a.m.,1.548,,,,,
20786,10/13/25 03:00:00 a.m.,0.893,,,,,
20787,10/13/25 03:30:00 a.m.,1.330,,,,,
20788,10/13/25 04:00:00 a.m.,1.112,,,,,
20789,10/13/25 04:30:00 a.m.,1.439,,,,,
20790,10/13/25 05:00:00 a.m.,1.872,,,,,
20791,10/13/25 05:30:00 a.m.,1.548,,,,,
20792,10/13/25 06:00:00 a.m.,1.764,,,,,
20793,10/13/25 06:30:00 a.m.,3.049,,,,,
20794,10/13/25 07:00:00 a.m.,4.623,,,,,
20795,10/13/25 07:30:00 a.m.,6.268,,,,,
20796,10/13/25 08:00:00 a.m.,7.079,,,,,
20797,10/13/25 08:30:00 a.m.,8.978,,,,,
20798,10/13/25 09:00:00 a.m.,11.916,,,,,
20799,10/13/25 09:30:00 a.m.,21.282,,,,,
20800,10/13/25 10:00:00 a.m.,24.738,,,,,
20801,10/13/25 10:30:00 a.m.,15.664,,,,,
20802,10/13/25 11:00:00 a.m.,9.373,,,,,
20803,10/13/25 11:30:00 a.m.,8.680,,,,,
20804,10/13/25 12:00:00 p.m.,10.651,,,,,
20805,10/13/25 12:30:00 p.m.,11.625,,,,,
20806,10/13/25 01:00:00 p.m.,13.365,,,,,
20807,10/13/25 01:30:00 p.m.,14.900,,,,,
20808,10/13/25 01:42:12 p.m.,,7712.00,,,,
20809,10/13/25 01:48:31 p.m.,,7713.00,,,,
20810,10/13/25 01:51:15 p.m.,,7714.00,,,,
20811,10/13/25 01:58:01 p.m.,,7715.00,,,,
20812,10/13/25 02:00:00 p.m.,11.236,,,,,
20813,10/13/25 02:08:00 p.m.,,7716.00,,,,
20814,10/13/25 02:30:00 p.m.,12.401,,,,,
20815,10/13/25 02:30:31 p.m.,,7717.00,,,,
20816,10/13/25 02:34:08 p.m.,,7718.00,,,,
20817,10/13/25 02:39:36 p.m.,,7719.00,,,,
20818,10/13/25 02:49:35 p.m.,,7720.00,,,,
20819,10/13/25 03:00:00 p.m.,15.569,,,,,
20820,10/13/25 03:30:00 p.m.,16.713,,,,,
20821,10/13/25 04:00:00 p.m.,15.473,,,,,
20822,10/13/25 04:30:00 p.m.,11.528,,,,,
20823,10/13/25 05:00:00 p.m.,8.382,,,,,
20824,10/13/25 05:05:17 p.m.,,7721.00,,,,
20825,10/13/25 05:30:00 p.m.,7.882,,,,,
20826,10/13/25 06:00:00 p.m.,7.179,,,,,
20827,10/13/25 06:17:51 p.m.,,7722.00,,,,
20828,10/13/25 06:28:03 p.m.,,7723.00,,,,
20829,10/13/25 06:30:00 p.m.,6.573,,,,,
20830,10/13/25 06:37:34 p.m.,,7724.00,,,,
20831,10/13/25 06:51:13 p.m.,,7725.00,,,,
20832,10/13/25 07:00:00 p.m.,6.166,,,,,
20833,10/13/25 07:01:27 p.m.,,7726.00,,,,
20834,10/13/25 07:12:04 p.m.,,7727.00,,,,
20835,10/13/25 07:16:02 p.m.,,7728.00,,,,
20836,10/13/25 07:19:51 p.m.,,7729.00,,,,
20837,10/13/25 07:25:09 p.m.,,7730.00,,,,
20838,10/13/25 07:29:12 p.m.,,7731.00,,,,
20839,10/13/25 07:30:00 p.m.,5.962,,,,,
20840,10/13/25 07:34:11 p.m.,,7732.00,,,,
20841,10/13/25 07:38:08 p.m.,,7733.00,,,,
20842,10/13/25 07:41:17 p.m.,,7734.00,,,,
20843,10/13/25 07:45:25 p.m.,,7735.00,,,,
20844,10/13/25 07:50:36 p.m.,,7736.00,,,,
20845,10/13/25 07:56:18 p.m.,,7737.00,,,,
20846,10/13/25 08:00:00 p.m.,5.655,,,,,
20847,10/13/25 08:01:28 p.m.,,7738.00,,,,
20848,10/13/25 08:07:36 p.m.,,7739.00,,,,
20849,10/13/25 08:13:17 p.m.,,7740.00,,,,
20850,10/13/25 08:18:36 p.m.,,7741.00,,,,
20851,10/13/25 08:22:45 p.m.,,7742.00,,,,
20852,10/13/25 08:27:33 p.m.,,7743.00,,,,
20853,10/13/25 08:30:00 p.m.,5.244,,,,,
20854,10/13/25 08:31:25 p.m.,,7744.00,,,,
20855,10/13/25 08:35:38 p.m.,,7745.00,,,,
20856,10/13/25 08:39:29 p.m.,,7746.00,,,,
20857,10/13/25 08:43:53 p.m.,,7747.00,,,,
20858,10/13/25 08:47:42 p.m.,,7748.00,,,,
20859,10/13/25 08:52:23 p.m.,,7749.00,,,,
20860,10/13/25 08:56:37 p.m.,,7750.00,,,,
20861,10/13/25 09:00:00 p.m.,4.831,,,,,
20862,10/13/25 09:02:51 p.m.,,7751.00,,,,
20863,10/13/25 09:07:42 p.m.,,7752.00,,,,
20864,10/13/25 09:13:55 p.m.,,7753.00,,,,
20865,10/13/25 09:20:06 p.m.,,7754.00,,,,
20866,10/13/25 09:26:04 p.m.,,7755.00,,,,
20867,10/13/25 09:30:00 p.m.,4.519,,,,,
20868,10/13/25 09:30:46 p.m.,,7756.00,,,,
20869,10/13/25 09:37:12 p.m.,,7757.00,,,,
20870,10/13/25 09:43:49 p.m.,,7758.00,,,,
20871,10/13/25 09:50:24 p.m.,,7759.00,,,,
20872,10/13/25 09:55:48 p.m.,,7760.00,,,,
20873,10/13/25 10:00:00 p.m.,4.415,,,,,
20874,10/13/25 10:00:49 p.m.,,7761.00,,,,
20875,10/13/25 10:06:37 p.m.,,7762.00,,,,
20876,10/13/25 10:12:51 p.m.,,7763.00,,,,
20877,10/13/25 10:19:36 p.m.,,7764.00,,,,
20878,10/13/25 10:27:08 p.m.,,7765.00,,,,
20879,10/13/25 10:30:00 p.m.,4.311,,,,,
20880,10/13/25 10:32:57 p.m.,,7766.00,,,,
20881,10/13/25 10:39:23 p.m.,,7767.00,,,,
20882,10/13/25 10:44:24 p.m.,,7768.00,,,,
20883,10/13/25 10:50:14 p.m.,,7769.00,,,,
20884,10/13/25 10:54:01 p.m.,,7770.00,,,,
20885,10/13/25 10:57:36 p.m.,,7771.00,,,,
20886,10/13/25 11:00:00 p.m.,4.207,,,,,
20887,10/13/25 11:01:19 p.m.,,7772.00,,,,
20888,10/13/25 11:05:43 p.m.,,7773.00,,,,
20889,10/13/25 11:08:50 p.m.,,7774.00,,,,
20890,10/13/25 11:11:32 p.m.,,7775.00,,,,
20891,10/13/25 11:13:59 p.m.,,7776.00,,,,
20892,10/13/25 11:17:42 p.m.,,7777.00,,,,
20893,10/13/25 11:19:20 p.m.,,7778.00,,,,
20894,10/13/25 11:22:23 p.m.,,7779.00,,,,
20895,10/13/25 11:24:52 p.m.,,7780.00,,,,
20896,10/13/25 11:27:15 p.m.,,7781.00,,,,
20897,10/13/25 11:29:27 p.m.,,7782.00,,,,
20898,10/13/25 11:30:00 p.m.,3.788,,,,,
20899,10/13/25 11:32:07 p.m.,,7783.00,,,,
20900,10/13/25 11:35:03 p.m.,,7784.00,,,,
20901,10/13/25 11:37:46 p.m.,,7785.00,,,,
20902,10/13/25 11:39:45 p.m.,,7786.00,,,,
20903,10/13/25 11:42:34 p.m.,,7787.00,,,,
20904,10/13/25 11:44:49 p.m.,,7788.00,,,,
20905,10/13/25 11:47:16 p.m.,,7789.00,,,,
20906,10/13/25 11:49:41 p.m.,,7790.00,,,,
20907,10/13/25 11:52:52 p.m.,,7791.00,,,,
20908,10/13/25 11:55:32 p.m.,,7792.00,,,,
20909,10/13/25 11:57:46 p.m.,,7793.00,,,,
20910,10/13/25 11:59:56 p.m.,,7794.00,,,,
20911,10/14/25 12:00:00 a.m.,3.049,,,,,
20912,10/14/25 12:02:45 a.m.,,7795.00,,,,
20913,10/14/25 12:04:36 a.m.,,7796.00,,,,
20914,10/14/25 12:06:57 a.m.,,7797.00,,,,
20915,10/14/25 12:08:57 a.m.,,7798.00,,,,
20916,10/14/25 12:11:18 a.m.,,7799.00,,,,
20917,10/14/25 12:13:38 a.m.,,7800.00,,,,
20918,10/14/25 12:16:52 a.m.,,7801.00,,,,
20919,10/14/25 12:20:32 a.m.,,7802.00,,,,
20920,10/14/25 12:24:14 a.m.,,7803.00,,,,
20921,10/14/25 12:27:23 a.m.,,7804.00,,,,
20922,10/14/25 12:30:00 a.m.,2.517,,,,,
20923,10/14/25 12:30:23 a.m.,,7805.00,,,,
20924,10/14/25 12:34:00 a.m.,,7806.00,,,,
20925,10/14/25 12:39:13 a.m.,,7807.00,,,,
20926,10/14/25 12:41:38 a.m.,,7808.00,,,,
20927,10/14/25 12:45:37 a.m.,,7809.00,,,,
20928,10/14/25 12:48:49 a.m.,,7810.00,,,,
20929,10/14/25 12:52:15 a.m.,,7811.00,,,,
20930,10/14/25 12:54:56 a.m.,,7812.00,,,,
20931,10/14/25 12:59:32 a.m.,,7813.00,,,,
20932,10/14/25 01:00:00 a.m.,2.410,,,,,
20933,10/14/25 01:03:23 a.m.,,7814.00,,,,
20934,10/14/25 01:07:59 a.m.,,7815.00,,,,
20935,10/14/25 01:11:08 a.m.,,7816.00,,,,
20936,10/14/25 01:14:34 a.m.,,7817.00,,,,
20937,10/14/25 01:17:51 a.m.,,7818.00,,,,
20938,10/14/25 01:21:00 a.m.,,7819.00,,,,
20939,10/14/25 01:23:46 a.m.,,7820.00,,,,
20940,10/14/25 01:26:46 a.m.,,7821.00,,,,
20941,10/14/25 01:28:42 a.m.,,7822.00,,,,
20942,10/14/25 01:30:00 a.m.,2.517,,,,,
20943,10/14/25 01:30:35 a.m.,,7823.00,,,,
20944,10/14/25 01:32:25 a.m.,,7824.00,,,,
20945,10/14/25 01:35:41 a.m.,,7825.00,,,,
20946,10/14/25 01:38:44 a.m.,,7826.00,,,,
20947,10/14/25 01:42:26 a.m.,,7827.00,,,,
20948,10/14/25 01:45:50 a.m.,,7828.00,,,,
20949,10/14/25 01:49:17 a.m.,,7829.00,,,,
20950,10/14/25 01:53:54 a.m.,,7830.00,,,,
20951,10/14/25 01:58:54 a.m.,,7831.00,,,,
20952,10/14/25 02:00:00 a.m.,2.943,,,,,
20953,10/14/25 02:02:48 a.m.,,7832.00,,,,
20954,10/14/25 02:08:00 a.m.,,7833.00,,,,
20955,10/14/25 02:21:02 a.m.,,7834.00,,,,
20956,10/14/25 02:28:06 a.m.,,7835.00,,,,
20957,10/14/25 02:30:00 a.m.,3.261,,,,,
20958,10/14/25 02:36:52 a.m.,,7836.00,,,,
20959,10/14/25 03:00:00 a.m.,3.367,,,,,
20960,10/14/25 03:04:10 a.m.,,7837.00,,,,
20961,10/14/25 03:30:00 a.m.,3.155,,,,,
20962,10/14/25 04:00:00 a.m.,3.155,,,,,
20963,10/14/25 04:30:00 a.m.,3.155,,,,,
20964,10/14/25 05:00:00 a.m.,3.261,,,,,
20965,10/14/25 05:30:00 a.m.,3.049,,,,,
20966,10/14/25 06:00:00 a.m.,3.049,,,,,
20967,10/14/25 06:30:00 a.m.,2.517,,,,,
20968,10/14/25 07:00:00 a.m.,2.943,,,,,
20969,10/14/25 07:30:00 a.m.,5.347,,,,,
20970,10/14/25 08:00:00 a.m.,11.334,,,,,
20971,10/14/25 08:30:00 a.m.,15.091,,,,,
20972,10/14/25 09:00:00 a.m.,18.711,,,,,
20973,10/14/25 09:30:00 a.m.,21.855,,,,,
20974,10/14/25 10:00:00 a.m.,21.951,,,,,
20975,10/14/25 10:30:00 a.m.,22.333,,,,,
20976,10/14/25 11:00:00 a.m.,18.996,,,,,
20977,10/14/25 11:30:00 a.m.,18.711,,,,,
20978,10/14/25 12:00:00 p.m.,22.046,,,,,
20979,10/14/25 12:30:00 p.m.,23.581,,,,,
20980,10/14/25 01:00:00 p.m.,26.195,,,,,
20981,10/14/25 01:30:00 p.m.,18.806,,,,,
20982,10/14/25 01:45:24 p.m.,,7838.00,,,,
20983,10/14/25 01:55:21 p.m.,,7839.00,,,,
20984,10/14/25 02:00:00 p.m.,11.819,,,,,
20985,10/14/25 02:07:06 p.m.,,7840.00,,,,
20986,10/14/25 02:19:12 p.m.,,7841.00,,,,
20987,10/14/25 02:30:00 p.m.,9.768,,,,,
20988,10/14/25 02:46:24 p.m.,,7842.00,,,,
20989,10/14/25 02:58:32 p.m.,,7843.00,,,,
20990,10/14/25 03:00:00 p.m.,8.182,,,,,
20991,10/14/25 03:03:10 p.m.,,7844.00,,,,
20992,10/14/25 03:08:06 p.m.,,7845.00,,,,
20993,10/14/25 03:12:34 p.m.,,7846.00,,,,
20994,10/14/25 03:16:31 p.m.,,7847.00,,,,
20995,10/14/25 03:20:31 p.m.,,7848.00,,,,
20996,10/14/25 03:22:58 p.m.,,7849.00,,,,
20997,10/14/25 03:24:49 p.m.,,7850.00,,,,
20998,10/14/25 03:27:04 p.m.,,7851.00,,,,
20999,10/14/25 03:28:37 p.m.,,7852.00,,,,
21000,10/14/25 03:30:00 p.m.,6.775,,,,,
21001,10/14/25 03:30:46 p.m.,,7853.00,,,,
21002,10/14/25 03:32:04 p.m.,,7854.00,,,,
21003,10/14/25 03:33:57 p.m.,,7855.00,,,,
21004,10/14/25 03:35:16 p.m.,,7856.00,,,,
21005,10/14/25 03:37:36 p.m.,,7857.00,,,,
21006,10/14/25 03:39:31 p.m.,,7858.00,,,,
21007,10/14/25 03:41:27 p.m.,,7859.00,,,,
21008,10/14/25 03:43:42 p.m.,,7860.00,,,,
21009,10/14/25 03:45:40 p.m.,,7861.00,,,,
21010,10/14/25 03:46:50 p.m.,,7862.00,,,,
21011,10/14/25 03:48:11 p.m.,,7863.00,,,,
21012,10/14/25 03:49:05 p.m.,,7864.00,,,,
21013,10/14/25 03:50:03 p.m.,,7865.00,,,,
21014,10/14/25 03:50:59 p.m.,,7866.00,,,,
21015,10/14/25 03:52:28 p.m.,,7867.00,,,,
21016,10/14/25 03:53:20 p.m.,,7868.00,,,,
21017,10/14/25 03:54:23 p.m.,,7869.00,,,,
21018,10/14/25 03:55:14 p.m.,,7870.00,,,,
21019,10/14/25 03:56:34 p.m.,,7871.00,,,,
21020,10/14/25 03:57:31 p.m.,,7872.00,,,,
21021,10/14/25 03:58:57 p.m.,,7873.00,,,,
21022,10/14/25 04:00:00 p.m.,5.244,,,,,
21023,10/14/25 04:00:14 p.m.,,7874.00,,,,
21024,10/14/25 04:01:57 p.m.,,7875.00,,,,
21025,10/14/25 04:03:40 p.m.,,7876.00,,,,
21026,10/14/25 04:06:57 p.m.,,7877.00,,,,
21027,10/14/25 04:08:46 p.m.,,7878.00,,,,
21028,10/14/25 04:11:43 p.m.,,7879.00,,,,
21029,10/14/25 04:13:10 p.m.,,7880.00,,,,
21030,10/14/25 04:15:43 p.m.,,7881.00,,,,
21031,10/14/25 04:17:54 p.m.,,7882.00,,,,
21032,10/14/25 04:21:10 p.m.,,7883.00,,,,
21033,10/14/25 04:23:00 p.m.,,7884.00,,,,
21034,10/14/25 04:25:28 p.m.,,7885.00,,,,
21035,10/14/25 04:27:10 p.m.,,7886.00,,,,
21036,10/14/25 04:29:02 p.m.,,7887.00,,,,
21037,10/14/25 04:30:00 p.m.,3.472,,,,,
21038,10/14/25 04:30:45 p.m.,,7888.00,,,,
21039,10/14/25 04:33:48 p.m.,,7889.00,,,,
21040,10/14/25 04:35:45 p.m.,,7890.00,,,,
21041,10/14/25 04:38:21 p.m.,,7891.00,,,,
21042,10/14/25 04:40:42 p.m.,,7892.00,,,,
21043,10/14/25 04:44:24 p.m.,,7893.00,,,,
21044,10/14/25 04:48:34 p.m.,,7894.00,,,,
21045,10/14/25 04:54:47 p.m.,,7895.00,,,,
21046,10/14/25 05:00:00 p.m.,3.472,,,,,
21047,10/14/25 05:00:54 p.m.,,7896.00,,,,
21048,10/14/25 05:30:00 p.m.,3.998,,,,,
21049,10/14/25 05:30:19 p.m.,,7897.00,,,,
21050,10/14/25 06:00:00 p.m.,3.261,,,,,
21051,10/14/25 06:30:00 p.m.,1.980,,,,,
21052,10/14/25 07:00:00 p.m.,0.343,,,,,
21053,10/14/25 07:30:00 p.m.,0.453,,,,,
21054,10/14/25 08:00:00 p.m.,0.232,,,,,
21055,10/14/25 08:30:00 p.m.,-1.001,,,,,
21056,10/14/25 09:00:00 p.m.,-0.662,,,,,
21057,10/14/25 09:30:00 p.m.,-0.549,,,,,
21058,10/14/25 10:00:00 p.m.,-0.213,,,,,
21059,10/14/25 10:30:00 p.m.,-0.102,,,,,
21060,10/14/25 11:00:00 p.m.,0.010,,,,,
21061,10/14/25 11:30:00 p.m.,0.010,,,,,
21062,10/15/25 12:00:00 a.m.,0.010,,,,,
21063,10/15/25 12:30:00 a.m.,0.453,,,,,
21064,10/15/25 01:00:00 a.m.,1.112,,,,,
21065,10/15/25 01:01:02 a.m.,,7898.00,,,,
21066,10/15/25 01:30:00 a.m.,0.893,,,,,
21067,10/15/25 02:00:00 a.m.,1.003,,,,,
21068,10/15/25 02:30:00 a.m.,0.784,,,,,
21069,10/15/25 03:00:00 a.m.,0.232,,,,,
21070,10/15/25 03:30:00 a.m.,0.453,,,,,
21071,10/15/25 04:00:00 a.m.,1.003,,,,,
21072,10/15/25 04:30:00 a.m.,1.221,,,,,
21073,10/15/25 05:00:00 a.m.,0.784,,,,,
21074,10/15/25 05:30:00 a.m.,0.232,,,,,
21075,10/15/25 06:00:00 a.m.,-0.213,,,,,
21076,10/15/25 06:30:00 a.m.,0.121,,,,,
21077,10/15/25 07:00:00 a.m.,1.980,,,,,
21078,10/15/25 07:30:00 a.m.,7.280,,,,,
21079,10/15/25 08:00:00 a.m.,12.207,,,,,
21080,10/15/25 08:30:00 a.m.,18.711,,,,,
21081,10/15/25 09:00:00 a.m.,21.664,,,,,
21082,10/15/25 09:30:00 a.m.,25.125,,,,,
21083,10/15/25 10:00:00 a.m.,26.097,,,,,
21084,10/15/25 10:30:00 a.m.,25.610,,,,,
21085,10/15/25 11:00:00 a.m.,26.585,,,,,
21086,10/15/25 11:30:00 a.m.,26.195,,,,,
21087,10/15/25 12:00:00 p.m.,24.738,,,,,
21088,10/15/25 12:30:00 p.m.,24.545,,,,,
21089,10/15/25 01:00:00 p.m.,22.812,,,,,
21090,10/15/25 01:30:00 p.m.,22.046,,,,,
21091,10/15/25 02:00:00 p.m.,20.138,,,,,
21092,10/15/25 02:30:00 p.m.,24.158,,,,,
21093,10/15/25 03:00:00 p.m.,24.158,,,,,
21094,10/15/25 03:30:00 p.m.,18.140,,,,,
21095,10/15/25 04:00:00 p.m.,12.883,,,,,
21096,10/15/25 04:30:00 p.m.,11.819,,,,,
21097,10/15/25 05:00:00 p.m.,10.748,,,,,
21098,10/15/25 05:30:00 p.m.,8.978,,,,,
21099,10/15/25 06:00:00 p.m.,7.882,,,,,
21100,10/15/25 06:30:00 p.m.,5.655,,,,,
21101,10/15/25 07:00:00 p.m.,4.831,,,,,
21102,10/15/25 07:30:00 p.m.,3.998,,,,,
21103,10/15/25 08:00:00 p.m.,4.727,,,,,
21104,10/15/25 08:30:00 p.m.,5.244,,,,,
21105,10/15/25 09:00:00 p.m.,5.141,,,,,
21106,10/15/25 09:30:00 p.m.,5.037,,,,,
21107,10/15/25 10:00:00 p.m.,4.934,,,,,
21108,10/15/25 10:30:00 p.m.,4.623,,,,,
21109,10/15/25 11:00:00 p.m.,4.623,,,,,
21110,10/15/25 11:30:00 p.m.,4.415,,,,,
21111,10/16/25 12:00:00 a.m.,3.893,,,,,
21112,10/16/25 12:30:00 a.m.,3.998,,,,,
21113,10/16/25 01:00:00 a.m.,3.788,,,,,
21114,10/16/25 01:30:00 a.m.,3.472,,,,,
21115,10/16/25 02:00:00 a.m.,2.943,,,,,
21116,10/16/25 02:30:00 a.m.,1.872,,,,,
21117,10/16/25 03:00:00 a.m.,1.439,,,,,
21118,10/16/25 03:30:00 a.m.,1.112,,,,,
21119,10/16/25 04:00:00 a.m.,0.232,,,,,
21120,10/16/25 04:30:00 a.m.,-0.213,,,,,
21121,10/16/25 05:00:00 a.m.,-0.549,,,,,
21122,10/16/25 05:30:00 a.m.,-0.102,,,,,
21123,10/16/25 06:00:00 a.m.,-0.774,,,,,
21124,10/16/25 06:30:00 a.m.,0.453,,,,,
21125,10/16/25 07:00:00 a.m.,3.367,,,,,
21126,10/16/25 07:30:00 a.m.,5.757,,,,,
21127,10/16/25 08:00:00 a.m.,7.882,,,,,
21128,10/16/25 08:30:00 a.m.,14.709,,,,,
21129,10/16/25 09:00:00 a.m.,18.616,,,,,
21130,10/16/25 09:30:00 a.m.,18.616,,,,,
21131,10/16/25 10:00:00 a.m.,22.621,,,,,
21132,10/16/25 10:30:00 a.m.,24.545,,,,,
21133,10/16/25 11:00:00 a.m.,24.931,,,,,
21134,10/16/25 11:30:00 a.m.,26.683,,,,,
21135,10/16/25 12:00:00 p.m.,24.738,,,,,
21136,10/16/25 12:30:00 p.m.,28.060,,,,,
21137,10/16/25 01:00:00 p.m.,29.953,,,,,
21138,10/16/25 01:30:00 p.m.,24.545,,,,,
21139,10/16/25 02:00:00 p.m.,29.152,,,,,
21140,10/16/25 02:30:00 p.m.,22.621,,,,,
21141,10/16/25 03:00:00 p.m.,14.996,,,,,
21142,10/16/25 03:30:00 p.m.,11.916,,,,,
21143,10/16/25 03:54:39 p.m.,,7899.00,,,,
21144,10/16/25 03:59:31 p.m.,,7900.00,,,,
21145,10/16/25 04:00:00 p.m.,9.077,,,,,
21146,10/16/25 04:09:44 p.m.,,7901.00,,,,
21147,10/16/25 04:20:41 p.m.,,7902.00,,,,
21148,10/16/25 04:24:00 p.m.,,7903.00,,,,
21149,10/16/25 04:28:38 p.m.,,7904.00,,,,
21150,10/16/25 04:30:00 p.m.,6.674,,,,,
21151,10/16/25 04:33:02 p.m.,,7905.00,,,,
21152,10/16/25 04:34:43 p.m.,,7906.00,,,,
